Gettare mozziconi di sigaretta accesi dai finestrini è molto pericoloso soprattutto se sopraggiungono veicoli a due ruote,V
Gettare mozziconi accesi dai finestrini in prossimità di boschi o aree verdi potrebbe causare incendi,V
E' vietato spargere fango o detriti sulle strade con le ruote sporche dei veicoli,V
Il conducente che si accorge che il suo veicolo perde olio deve compiere tutte le azioni necessarie per evitare pericoli per altri utenti,V
"Il conducente che si accorga che il suo veicolo ha forti perdite di olio o carburante, deve immediatamente avvisare l’ente proprietario della strada o gli organi di polizia",V
"Il conducente di veicolo a due ruote può circolare portando con sé un animale domestico, se custodito in apposita gabbia, purché non sia sporgente di oltre 50 centimetri.",V
Alla guida di un veicolo il conducente deve procedere a bassa velocità sopra le pozzanghere,V
"Se, uscendo da un sentiero fangoso, si sporca notevolmente la strada, si può incorrere in una sanzione amministrativa",V
"Per evitare di sporcare la carreggiata, bisogna pulire le ruote del veicolo, prima di uscire da un sentiero fangoso",V
"Uscendo da un sentiero fangoso o da un cantiere, bisogna assicurarsi che durante la marcia non cada terriccio che possa sporcare la strada",V
E' consentito spostare i segnali stradali verticali temporanei per parcheggiare il veicolo,F
E' consentito lanciare la carta dal finestrino,F
Il conducente può lanciare oggetti dal finestrino sulla banchina,F
Su una strada ricoperta da brecciolino il conducente può circolare a velocità sostenuta,F
Il conducente può superare i veicoli in coda accelerando bruscamente e cambiando ripetutamente corsia,F
"Il conducente di un veicolo, oltre a rispettare le norme specifiche della circolazione, deve tenere un rapporto corretto e tollerante verso gli altri utenti della strada",V
"Quando si avvicina ad un incrocio, il conducente deve sempre usare la massima prudenza, anche quando gli altri conducenti devono dargli la precedenza",V
Il conducente di un veicolo deve tutelare la propria e l'altrui sicurezza,V
Il conducente di un veicolo deve rispettare gli agenti del traffico e collaborare con essi,V
Il conducente di un veicolo deve cercare di prevedere il comportamento degli altri utenti,V
Il conducente di un veicolo deve essere paziente e tollerante anche in caso di rallentamento della circolazione,V
"Il conducente di un veicolo non deve fare sempre affidamento sul comportamento degli altri, che può non essere corretto",V
Il conducente di un veicolo non può pretendere di passare per primo quando sorge il dubbio che non gli venga concessa la precedenza,V
Il diritto di precedenza non autorizza il conducente ad attraversare l'incrocio senza usare prudenza,V
"Il conducente di un veicolo di grandi dimensioni ha, di norma, la precedenza sul conducente di un veicolo più piccolo",F
Il conducente di un veicolo può approfittare della potenza del proprio veicolo per non dare la precedenza a chi spetta,F
Il conducente di un veicolo pesante può tenere un comportamento che è causa di insofferenza negli altri,F
Il conducente di un veicolo deve rispettare gli agenti del traffico solo se sono in divisa,F
Il conducente di un veicolo può fare a meno di usare la massima prudenza quando si avvicina ad un incrocio in cui ha il diritto di precedenza,F
"Il conducente deve dare segni di impazienza, se il veicolo che sta davanti procede troppo lentamente",F
"Un incidente, anche a bassa velocità, potrebbe creare gravi problemi fisici a pedoni, ciclisti e motociclisti, se coinvolti",V
Bisogna controllare frequentemente nello specchietto retrovisore se sopraggiunge un ciclista o un motociclista,V
"Il conducente, dopo aver posteggiato il veicolo al lato della carreggiata, prima di aprire lo sportello deve controllare che non sopraggiungano ciclisti o motociclisti",V
I montanti interni degli autoveicoli condizionano la visibilità,V
I montanti interni degli autoveicoli riducono la possibilità di vedere un ciclista o un motociclista,V
Un incidente a bassa velocità non crea problemi di incolumità ai conducenti coinvolti,F
Il conducente che scende da un veicolo in sosta non deve controllare se sopraggiungono ciclisti,F
Nello specchietto retrovisore il conducente deve controllare solo se sopraggiungono autocarri o autobus,F
Il conducente di un motociclo può fare lo slalom tra i veicoli fermi al semaforo,F
Il conducente del motociclo può parcheggiare sul marciapiede anche se non vi sono appositi spazi di posteggio,F
Il conducente del motociclo può circolare sul marciapiede se il traffico sulla carreggiata è bloccato,F
Bisogna usare maggiore prudenza nei confronti delle persone diversamente abili,V
Bisogna usare maggiore prudenza nei confronti delle persone anziane,V
Bisogna usare maggiore prudenza nei confronti dei bambini che attraversano la strada,V
Bisogna usare maggiore prudenza nei confronti dei conducenti che dimostrano una guida incerta,V
Bisogna usare maggiore prudenza nei confronti dei conducenti di veicoli adattati per persone diversamente abili,V
Bisogna usare maggiore prudenza nei confronti delle persone in bicicletta e di quelle con scarsa capacità di movimento,V
Bisogna usare particolare prudenza nei confronti dei conducenti che hanno conseguito la patente di guida in uno Stato estero,F
Bisogna usare maggiore prudenza nei confronti dei conducenti di autoveicoli elettrici,F
Bisogna usare maggiore prudenza nei confronti dei conducenti di taxi,F
Bisogna usare maggiore prudenza nei confronti dei conducenti di tricicli a motore,F
"Bisogna usare maggiore prudenza nei confronti dei pedoni muniti di bastone bianco, ma non di quelli con bastone bianco-rosso",F
Quando le persone anziane attraversano la carreggiata bisogna tenere presente che potrebbero non fare adeguata attenzione ai veicoli,V
Quando le persone anziane attraversano la carreggiata bisogna tenere presente che potrebbero fermarsi improvvisamente al centro della strada,V
"Quando le persone anziane attraversano la carreggiata bisogna tenere presente che potrebbero non guardare né a destra, né a sinistra",V
"Quando le persone anziane attraversano la carreggiata bisogna tenere presente che, data la loro età, non reagiscono prontamente alle situazioni di pericolo",V
"Quando le persone anziane attraversano la carreggiata non bisogna avvicinarsi troppo con il veicolo, per evitare che si sentano minacciati e reagiscano con movimenti pericolosi",V
"Le persone anziane che attraversano la carreggiata sono esposte a maggiori pericoli, perché le loro capacità visive e uditive non sono più eccellenti",V
"Le persone anziane che attraversano la carreggiata sono esposte a maggiori pericoli, perché potrebbero valutare male la velocità dei veicoli che sopraggiungono",V
Quando le persone anziane attraversano la carreggiata bisogna tenere presente che hanno i riflessi più rapidi e quindi attraversano con più accortezza,F
"Quando le persone anziane attraversano la carreggiata bisogna tenere presente che, di solito, attraversano rapidamente e con prudenza",F
"Quando le persone anziane attraversano la carreggiata bisogna tenere presente che, avendo più esperienza e un campo visivo maggiore, intuiscono meglio le situazioni di pericolo",F
Quando le persone anziane attraversano la carreggiata bisogna lampeggiare e suonare il clacson per farle attraversare rapidamente,F
Quando le persone anziane attraversano la carreggiata bisogna dare la precedenza solo a coloro che attraversano da sinistra a destra,F
Il conducente deve fermarsi e dare la precedenza al pedone non vedente con il bastone bianco che si accinge ad attraversare la strada fuori dalle strisce pedonali,V
Il conducente deve fermarsi e facilitare l'attraversamento al pedone non vedente con il bastone bianco che attraversa la strada fuori dalle strisce pedonali,V
"Il conducente deve dare la precedenza al pedone non vedente con il bastone bianco che attraversa la strada fuori dalle strisce pedonali, anche se non è accompagnato da un cane guida",V
"Il conducente deve fermarsi per concedere la precedenza al pedone sordocieco che, con il bastone bianco-rosso, attraversa la strada fuori dalle strisce pedonali",V
"Il conducente deve dare la precedenza al pedone con il bastone bianco o bianco-rosso che attraversa la strada, anche se è fuori dalle strisce di un attraversamento pedonale",V
"Il conducente deve fermarsi quando un pedone non vedente con il bastone bianco si accinge ad attraversare la strada, evitando di frenare bruscamente per non spaventarlo",V
Il conducente deve accelerare per sgombrare rapidamente la carreggiata quando un pedone non vedente con il bastone bianco attraversa la strada senza cane guida,F
"Il conducente deve passare per primo, in quanto ha la precedenza, quando un pedone non vedente con il bastone bianco attraversa la strada fuori dalle strisce pedonali",F
"Il conducente, quando un pedone non vedente con il bastone bianco attraversa la strada fuori dalle strisce pedonali, deve dargli la precedenza solo se l'attraversamento pedonale dista oltre 100 metri",F
"Il conducente deve dare la precedenza a un pedone non vedente che attraversa la strada fuori dalle strisce pedonali, solo se munito di bastone bianco-rosso",F
Il conducente deve prevedere che un pedone non vedente con il bastone bianco che attraversa la strada fuori dalle strisce pedonali camminerà rapidamente e senza incertezza,F
"Se un pedone con bastone bianco attraversa la strada fuori dalle strisce pedonali, bisogna suonare il clacson per sollecitarlo ad attraversare rapidamente",F
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che il pedone, nell'attraversare la strada, può diventare insicuro e ritornare improvvisamente indietro",V
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che le persone anziane solitamente attraversano lentamente e con difficoltà",V
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che le reazioni dei bambini che attraversano sono imprevedibili e, quindi, possono creare pericolo",V
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che i bambini potrebbero avanzare sulle strisce, per poi tornare indietro improvvisamente, senza motivo apparente",V
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che il pedone potrebbe fermarsi improvvisamente sulle strisce dell'attraversamento pedonale",V
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che i pedoni, in special modo i bambini, possono sbucare all'improvviso tra i veicoli parcheggiati",V
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che i veicoli parcheggiati in prossimità delle strisce impediscono la visuale dei pedoni",V
"In vicinanza di un attraversamento pedonale, il conducente deve aspettarsi dai bambini una reazione rapida e un comportamento corretto",F
"In vicinanza di un attraversamento pedonale, i pedoni devono fare un cenno con la mano prima di iniziare l'attraversamento",F
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che un pedone munito di bastone bianco ha più esperienza su come attraversare la carreggiata",F
"In vicinanza di un attraversamento pedonale, il conducente deve arrestarsi se il pedone che attraversa è munito di bastone bianco-rosso; deve solo rallentare se, invece, è munito di bastone bianco",F
"In vicinanza di un attraversamento pedonale, il conducente deve accelerare quel tanto che basta per passare davanti al pedone che attraversa",F
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che se il pedone si è fermato in mezzo alle strisce dell'attraversamento significa che ha rinunciato al suo diritto di passare",F
"In vicinanza di un attraversamento pedonale, il conducente deve considerare che i pedoni devono attraversare la strada affiancati, in modo da impiegare meno tempo",F
"Quando vi sono bambini fermi al semaforo bisogna usare prudenza, in quanto potrebbero attraversare improvvisamente la strada appena la luce del semaforo veicolare passa dal verde al giallo",V
"Quando vi sono bambini fermi al semaforo bisogna usare prudenza, in quanto potrebbero attraversare velocemente la strada anche con il rosso, ritenendo che duri troppo",V
"Quando vi sono bambini fermi al semaforo bisogna usare prudenza, perché può accadere che si spingano a vicenda, finendo sulla carreggiata",V
"Quando vi sono bambini fermi al semaforo bisogna usare prudenza, perché potrebbero scendere dal marciapiede, invadendo la carreggiata, quando ancora per loro il semaforo è disposto al rosso",V
"Prima di impegnare un incrocio, dopo che è scattata la luce verde del semaforo, il conducente deve attendere che i pedoni abbiano finito di attraversare la strada",V
"Quando vi sono bambini fermi al semaforo, bisogna tenere presente che possono attraversare la strada solo se accompagnati da un adulto",F
"I bambini, al semaforo, possono attraversare la strada solo dopo aver ricevuto un gesto di consenso da parte degli automobilisti",F
"Quando vi sono bambini fermi al semaforo, si può essere certi che attraversino la strada solo quando il semaforo pedonale abbia la luce verde accesa",F
"Quando vi sono bambini fermi al semaforo, si può essere certi che non attraverseranno la strada se il semaforo è a luce gialla lampeggiante",F
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus che trasporta scolari, occorre fare attenzione ai bambini che potrebbero aver iniziato ad attraversare la carreggiata nascosti dall'autobus",V
"Alla guida di un veicolo, in vicinanza di una piazzola per la fermata di autobus per scolari, occorre fare attenzione ai bambini, che potrebbero attraversare di corsa la strada per salire sullo scuolabus",V
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, occorre prepararsi a frenare, nel caso in cui dei bambini attraversino improvvisamente la strada",V
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, occorre essere prudenti e tenere conto dei comportamenti imprevedibili dei bambini",V
"In vicinanza di una piazzola di fermata di autobus per scolari, può accadere che i bambini scendano dall'autobus senza fare attenzione ai veicoli che sopraggiungono",V
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, bisogna rallentare particolarmente se vi è lo scuolabus",V
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, non si deve rallentare, per evitare di ostacolare la circolazione degli altri veicoli",F
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, occorre passare per primi, avendo sempre la precedenza sui bambini che attraversano la strada",F
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, occorre suonare per invitare i bambini che attraversano sulle strisce a dare la precedenza",F
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, si deve rallentare solo se vi sono bambini che attraversano",F
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, occorre fare attenzione allo scuolabus, che dopo la fermata farà sicuramente retromarcia",F
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, non si può proseguire nella marcia se le portiere dello scuolabus sono ancora aperte",F
"Alla guida di un veicolo, in vicinanza di una piazzola di fermata di autobus per scolari, non è necessario rallentare se lo scuolabus è fermo",F
"Il conducente, in vicinanza di un posteggio riservato ai taxi, deve rallentare ed eventualmente fermarsi se vi sono pedoni che attraversano la strada, senza guardare",V
"Il conducente, in vicinanza di un posteggio riservato ai taxi, deve fare attenzione ai pedoni che salgono o scendono dal taxi",V
Il conducente di un veicolo diverso dai taxi non può sostare nei posteggi riservati ai taxi,V
"Il conducente, in vicinanza di un posteggio riservato ai taxi, deve fare attenzione ai pedoni, che possono attraversare improvvisamente la strada senza le dovute precauzioni",V
"Il conducente, in vicinanza di un posteggio riservato ai taxi, deve dare la precedenza ai taxi che s'immettono sulla strada",F
"Il conducente, in vicinanza di un posteggio riservato ai taxi, deve dare la precedenza ai taxi in partenza, qualora s'immettano dal lato sinistro della carreggiata",F
Il conducente di un veicolo diverso dai taxi può sostare nei posteggi riservati ai taxi dalle ore 20.00 alle ore 8.00,F
"Quando la carreggiata è occupata da ciclisti o pedoni, per sorpassarli è prudente mantenere un'adeguata distanza di sicurezza laterale",V
"Quando la carreggiata è occupata da ciclisti o pedoni, non è prudente sorpassarli se non si può rispettare una distanza laterale sufficiente.",V
"Quando la carreggiata extraurbana è occupata da ciclisti o pedoni, è consigliabile suonare il clacson prima di sorpassarli",V
Il conducente che intende sorpassare ciclisti o pedoni che occupano la carreggiata deve usare molta prudenza,V
"Poiché la marcia dei ciclisti a volte avviene con leggeri sbandamenti, il conducente di un veicolo deve tener conto di tale particolarità, in caso di sorpasso",V
Il conducente che intende sorpassare ciclisti o pedoni che occupano la carreggiata deve mantenere una distanza laterale di almeno 2 metri,F
E' vietato sorpassare ciclisti o pedoni che occupano la carreggiata,F
"Il conducente, di notte, non deve dare la precedenza ai pedoni che attraversano sulle strisce pedonali",F
"Quando la carreggiata è occupata da ciclisti o pedoni, si devono sorpassare senza superare la velocità di 30 km/h",F
Il conducente deve consentire ad una donna incinta di attraversare la strada senza metterle fretta,V
Bisogna usare maggiore prudenza nei confronti delle donne in stato di gravidanza che attraversano la strada,V
Bisogna usare maggiore prudenza nei confronti dei pedoni che spingono una carrozzina per bambini,V
Quando si parcheggia un veicolo è vietato ostruire eventuali scivoli del marciapiede per non impedire il passaggio di pedoni che spingono una carrozzina per bambini,V
"Quando una donna in stato di gravidanza attraversa la carreggiata non bisogna avvicinarsi troppo con il veicolo, per evitare di spaventarla",V
Quando una donna in stato di gravidanza attraversa la carreggiata bisogna tenere presente che ha il passo più rapido e quindi attraversa velocemente,F
"Quando un pedone che spinge una carrozzina per bambini attraversa la carreggiata bisogna tenere presente che, di solito, attraversa rapidamente",F
E' consentito posteggiare un veicolo davanti agli scivoli del marciapiede solo dalle ore 22.00 alle ore 8.00,F
Quando una donna in stato di gravidanza attraversa la carreggiata bisogna darle la precedenza solo se attraversa da sinistra a destra,F
Quando un pedone che spinge la carrozzina per bambini attraversa la carreggiata bisogna dargli la precedenza solo se attraversa da sinistra a destra,F
E' consentito lasciare il veicolo in sosta sul marciapiede senza lasciare spazio ai pedoni che spingono una carrozzina per bambini,F
Il segnale raffigurato preannuncia un tratto di strada deformata,V
Il segnale raffigurato può essere associato con un segnale di limite massimo di velocità,V
Il segnale raffigurato indica un tratto di strada deformata lungo 380 metri,V
Il segnale raffigurato preannuncia un tratto di strada con pavimentazione irregolare,V
Il segnale raffigurato preannuncia una strada in cattivo stato,V
Il segnale raffigurato è un segnale di pericolo,V
"Il segnale raffigurato si trova, in genere, 150 metri prima di un tratto di strada con fondo irregolare",V
Il segnale raffigurato preannuncia un tratto di strada dissestata,V
"Il segnale raffigurato, se a fondo giallo, è usato in presenza di cantieri stradali",V
In presenza del segnale raffigurato è importante prevedere eventuali sbandamenti dei veicoli provenienti dal senso opposto,V
In presenza del segnale raffigurato è necessario adeguare la velocità in relazione alle particolari condizioni del fondo stradale,V
In presenza del segnale raffigurato è necessario circolare a velocità moderata se si traina un rimorchio,V
In presenza del segnale raffigurato è necessario moderare la velocità per evitare eccessive sollecitazioni e danni alle sospensioni,V
"In presenza del segnale raffigurato è necessario tenere saldamente il volante, per controllare possibili sbandamenti",V
Il segnale raffigurato è un segnale di prescrizione,F
Il segnale raffigurato preannuncia una discesa pericolosa,F
Il segnale raffigurato preannuncia più curve consecutive,F
Il segnale raffigurato preannuncia una serie di dossi,F
Il segnale raffigurato preannuncia una forte variazione di pendenza della strada,F
Il segnale raffigurato preannuncia una doppia curva,F
Il segnale raffigurato preannuncia un dosso,F
Il segnale raffigurato preannuncia una cunetta o un dosso,F
Il segnale raffigurato preannuncia un tratto di strada a visibilità limitata,F
Il segnale raffigurato indica un tratto di strada deformata lungo 320 metri,F
In presenza del segnale raffigurato è obbligatorio circolare al centro della carreggiata,F
In presenza del segnale raffigurato non è necessario rallentare in caso di scarsa visibilità,F
In presenza del segnale raffigurato è necessario fare attenzione al restringimento della carreggiata,F
In presenza del segnale raffigurato è vietato il sorpasso,F
In presenza del segnale raffigurato è necessario rallentare solo se provengono veicoli dal senso opposto,F
Il segnale raffigurato preannuncia un dosso,V
Il segnale raffigurato preannuncia un tratto di strada pericoloso per limitata visibilità,V
"Il segnale raffigurato è posto, di norma, 150 metri prima di un dosso",V
In presenza del segnale raffigurato bisogna considerare che la visibilità è limitata,V
"Il segnale raffigurato preannuncia una salita, seguita da una discesa",V
Il segnale raffigurato preannuncia una variazione di pendenza della strada con limitata visibilità,V
In presenza del segnale raffigurato è necessario moderare la velocità in relazione alla visibilità,V
In presenza del segnale raffigurato è vietata l'inversione di marcia,V
In presenza del segnale raffigurato sono vietate la sosta e la fermata sia sul tratto in salita che su quello in discesa,V
"In presenza del segnale raffigurato è vietato il sorpasso sul tratto in salita, se la strada è a doppio senso di circolazione con due sole corsie",V
Il segnale raffigurato è un segnale di pericolo,V
Il segnale raffigurato può presegnalare dossi artificiali,V
Il segnale raffigurato preannuncia una cunetta,F
Il segnale raffigurato preannuncia un tratto di strada deformata,F
Il segnale raffigurato preannuncia un tratto di strada in cattivo stato,F
Il segnale raffigurato preannuncia un tratto di strada con pavimentazione irregolare,F
Il segnale raffigurato preannuncia un ponte,F
Il segnale raffigurato preannuncia lavori in corso,F
Il segnale raffigurato preannuncia l'ingresso in una galleria,F
Il segnale raffigurato vieta il transito degli autobus,F
In presenza del segnale raffigurato è vietato il sorpasso nel tratto in discesa,F
Il segnale raffigurato è un segnale di obbligo,F
In presenza del segnale raffigurato è possibile effettuare l'inversione di marcia nel tratto in discesa,F
Il segnale raffigurato è un segnale di precedenza,F
Il segnale raffigurato preannuncia una cunetta,V
Il segnale raffigurato preannuncia un tratto di strada pericoloso a causa di una cunetta,V
Il segnale raffigurato è un segnale di pericolo,V
Il segnale raffigurato si trova prima di un tratto in discesa seguito da uno in salita,V
Il segnale raffigurato preannuncia un tratto di strada che potrebbe allagarsi in caso di forti piogge,V
In presenza del segnale raffigurato è necessario moderare la velocità per evitare danni alle sospensioni,V
In presenza del segnale raffigurato è necessario moderare la velocità per mantenere il controllo del veicolo,V
In presenza del segnale raffigurato è necessario tenere il volante con una presa più sicura,V
In presenza del segnale raffigurato e in caso di pioggia è necessario prevedere la possibilità di accumulo di acqua nella cunetta,V
In presenza del segnale raffigurato è necessario prevedere la possibilità di accumulo di fango e detriti nella cunetta,V
Il segnale raffigurato indica una banchina cedevole,F
Il segnale raffigurato preannuncia una strada deformata,F
Il segnale raffigurato preannuncia un tratto di strada in cattivo stato,F
Il segnale raffigurato preannuncia un tratto di strada con pavimentazione irregolare,F
Il segnale raffigurato può trovarsi prima di un tratto in salita seguito da una discesa,F
Il segnale raffigurato preannuncia un restringimento della carreggiata,F
Il segnale raffigurato preannuncia un dosso,F
In presenza del segnale raffigurato è necessario rallentare solo se provengono veicoli dal senso opposto,F
In presenza del segnale raffigurato non è necessario rallentare se la cunetta presenta visibilità,F
In presenza del segnale raffigurato è vietato il sorpasso se si circola in una strada a senso unico,F
Il segnale raffigurato preannuncia una banchina cedevole,F
Il segnale raffigurato preannuncia una curva pericolosa a destra,V
"Il segnale raffigurato è posto, di norma, a 150 metri dal punto di inizio della curva",V
Il segnale raffigurato può essere integrato con pannello con la scritta TORNANTE,V
Il segnale raffigurato preannuncia un tratto di strada pericoloso per ridotta visibilità,V
Il segnale raffigurato richiede di moderare la velocità,V
Il segnale raffigurato preannuncia un tratto di strada pericoloso,V
"In presenza del segnale raffigurato, posto su strada a doppio senso di circolazione e con due sole corsie, si deve circolare il più possibile vicino al margine destro",V
Il segnale raffigurato preannuncia un tratto di strada in cui è necessario regolare la velocità in relazione alla visibilità e al raggio della curva,V
Il segnale raffigurato preannuncia un tratto di strada in cui è necessario percorrere la curva con più attenzione se la strada è bagnata,V
Il segnale raffigurato preannuncia un tratto di strada in cui non è consentito il sorpasso se la carreggiata è a doppio senso di circolazione e con due sole corsie,V
In presenza del segnale raffigurato si deve viaggiare ad andatura particolarmente moderata se si circola con il ruotino (ruota di soccorso),V
Il segnale raffigurato preannuncia una serie di curve pericolose di cui la prima a destra,F
Il segnale raffigurato preannuncia un obbligo di svolta a destra,F
Il segnale raffigurato è un segnale di prescrizione,F
Il segnale raffigurato preannuncia un tratto di strada in salita,F
Il segnale raffigurato preannuncia un cambio di corsia,F
Il segnale raffigurato preannuncia una curva a sinistra,F
"Il segnale raffigurato, posto su una strada a doppio senso di circolazione, impone di portarsi sulla parte sinistra della carreggiata per affrontare meglio la curva",F
"Il segnale raffigurato è posto, di norma, a 5 metri dall'inizio della curva",F
"Il segnale raffigurato preannuncia un tratto di strada a due corsie e doppio senso di circolazione in cui è consentito sorpassare i motocicli, senza superare la striscia bianca continua",F
In presenza del segnale raffigurato si deve circolare il più possibile vicino alla striscia bianca che separa i sensi di marcia,F
"Il segnale raffigurato preannuncia un tratto di strada in cui è consentita la fermata, ma non la sosta",F
"Il segnale raffigurato preannuncia un tratto di strada in cui è consentito sorpassare i motocicli, anche invadendo la corsia opposta",F
Il segnale raffigurato preannuncia un tratto di strada in cui è consentito effettuare l'inversione di marcia,F
Il segnale raffigurato preannuncia un tratto di strada in cui è consentito effettuare manovre di retromarcia,F
"Il segnale raffigurato preannuncia un tratto di strada in cui è consentito sorpassare i motocicli, anche superando di poco la striscia bianca continua",F
La figura rappresenta un segnale di pericolo,V
Il segnale raffigurato preannuncia una curva pericolosa a sinistra,V
"Il segnale raffigurato preannuncia un tratto di strada non rettilineo, che limita la visibilità",V
Il segnale raffigurato preannuncia un tratto di strada che curva a sinistra con limitata visibilità,V
"Il segnale raffigurato preannuncia, di norma a 150 metri, una curva pericolosa",V
Il segnale raffigurato preannuncia un tratto di strada pericoloso per ridotta visibilità,V
Il segnale raffigurato richiede di moderare la velocità per potersi arrestare in caso di un ostacolo improvviso,V
"In presenza del segnale raffigurato, su una strada a doppio senso di circolazione con due sole corsie, si deve circolare il più possibile vicino al margine destro",V
In presenza del segnale raffigurato è necessario regolare la velocità in relazione alla visibilità e al raggio della curva,V
In presenza del segnale raffigurato è necessario percorrere la curva con più attenzione se la strada è bagnata,V
In presenza del segnale raffigurato non è consentito sorpassare altri veicoli su una carreggiata a doppio senso di circolazione con due sole corsie,V
"In presenza del segnale raffigurato si deve viaggiare ad andatura particolarmente moderata se si circola con il ""ruotino"" (ruota di soccorso)",V
La figura rappresenta un segnale di obbligo,F
Il segnale raffigurato preannuncia un ostacolo da aggirare a sinistra,F
La figura rappresenta un divieto di svolta a sinistra,F
Il segnale raffigurato impone l'obbligo di mantenere la sinistra,F
Il segnale raffigurato impone di circolare il più vicino possibile al centro della strada,F
Il segnale raffigurato indica una circolazione rotatoria,F
La figura rappresenta un segnale di prescrizione,F
Il segnale raffigurato indica una deviazione per cantiere di lavoro,F
"In presenza del segnale raffigurato, su strada a senso unico di circolazione si deve marciare il più possibile vicino al margine destro della carreggiata",F
In presenza del segnale raffigurato è consentita la fermata ma non la sosta,F
"In presenza del segnale raffigurato è consentito, su strada a doppio senso di circolazione a due corsie, sorpassare i motocicli senza invadere la corsia opposta",F
In presenza del segnale raffigurato è consentito effettuare l'inversione di marcia,F
In presenza del segnale raffigurato è consentito effettuare manovre di retromarcia,F
"In presenza del segnale raffigurato non è consentito il transito ai veicoli con il ""ruotino"" (ruota di soccorso)",F
"Il segnale raffigurato preannuncia una doppia curva pericolosa, la prima a destra",V
Il segnale raffigurato preannuncia un tratto di strada non rettilineo che limita la visibilità,V
Il segnale raffigurato può essere integrato con un pannello indicante TORNANTI,V
Il segnale raffigurato richiede di moderare la velocità per potersi arrestare in caso di un ostacolo improvviso,V
Il segnale raffigurato può essere integrato con il pannello in figura,V
La figura rappresenta un segnale di pericolo,V
"Il segnale raffigurato preannuncia, di norma a 150 metri, una doppia curva pericolosa",V
In presenza del segnale raffigurato bisogna moderare la velocità,V
"Su strada a due sole corsie e a doppio senso di circolazione, in presenza del segnale raffigurato si deve marciare il più possibile vicino al margine destro",V
In presenza del segnale raffigurato è necessario regolare la velocità in relazione alla visibilità e al raggio delle curve,V
In presenza del segnale raffigurato è necessario percorrere le curve con più attenzione in caso di pioggia,V
In presenza del segnale raffigurato è necessario regolare la velocità in relazione alle condizioni di carico del veicolo,V
Nella curve pericolose preannunciate dal segnale raffigurato è vietato il sorpasso se la carreggiata è a due corsie e a doppio senso di circolazione,V
"Su strada a due corsie e a doppio senso di circolazione, in presenza del segnale raffigurato è opportuno fare particolare attenzione ai veicoli provenienti dal senso opposto",V
Il segnale raffigurato preannuncia una deviazione per lavori in corso,F
Il segnale raffigurato preannuncia un raccordo di uscita autostradale,F
Il segnale raffigurato preannuncia una discesa pericolosa,F
Il segnale raffigurato preannuncia un tratto di strada con superficie sdrucciolevole,F
Il segnale raffigurato preannuncia un incrocio,F
Il segnale raffigurato preannuncia un tratto di strada con pavimentazione irregolare,F
"Il segnale con il pannello in figura preannuncia un tratto di strada lungo 3,8 km con una serie di curve pericolose",F
Il segnale raffigurato preannuncia un tratto di strada in cui è consentita l'inversione di marcia,F
"In presenza del segnale raffigurato, posto su strada a due corsie e a doppio senso di circolazione, è consentito sorpassare nelle ore diurne",F
Il segnale raffigurato preannuncia un tratto di strada in cui è consentita la manovra di retromarcia,F
In presenza del segnale raffigurato è necessario tenere una velocità moderata esclusivamente nella prima curva,F
In presenza del segnale raffigurato è consentito effettuare la fermata in curva,F
In presenza del segnale raffigurato è consentito sorpassare motocicli e ciclomotori su strada a due corsie e a doppio senso di circolazione,F
"Il segnale raffigurato preannuncia una doppia curva pericolosa, la prima a sinistra",V
Il segnale raffigurato preannuncia un tratto di strada non rettilineo che limita la visibilità,V
Il segnale raffigurato preannuncia la presenza di tornanti se integrato con apposito pannello,V
La figura rappresenta un segnale di pericolo,V
"Il segnale raffigurato preannuncia, in genere a 150 m, una doppia curva pericolosa",V
Il segnale raffigurato richiede di moderare la velocità,V
"In presenza del segnale raffigurato si deve circolare il più vicino possibile al margine destro della carreggiata, su strada a due sole corsie e a doppio senso di circolazione",V
In presenza del segnale raffigurato è necessario regolare la velocità in relazione alla visibilità e al raggio delle curve,V
In presenza del segnale raffigurato è necessario percorrere le curve con più attenzione in caso di pioggia,V
In presenza del segnale raffigurato è necessario regolare la velocità in relazione alle condizioni di carico del veicolo,V
